0,0,0,0,0,0,4.13,11.456,10.238,31.73
0.013,0.435,0,0,0,0,0,0,0,0
0,0.217,0.677,0,0,0,0,0,0,0
0,0,0.097,0.865,0,0,0,0,0,0
0,0,0,0.108,0.875,0,0,0,0,0
0,0,0,0,0.025,0.9,0,0,0,0
0,0,0,0,0,0.05,0.85,0.077,0,0
0,0,0,0,0,0,0.15,0.615,0,0
0,0,0,0,0,0,0,0.308,0.7,0.091
0,0,0,0,0,0,0,0,0.3,0.869
